date,user_name,text
2020-05-09,QarunQB,I still think IoT has some ways to go in terms of security before being really wipespread
2020-05-09,RayWitselHA,There are currently 27 clients on my network.#Security #networking #IOT #SmartHome
2020-05-09,ArkasLtd,"IoT in Physical Security Market Growth Prospects, Key Vendors, Future Scenario Forecast to 2026 – 3w Market N http://www.arkas.co.uk/news"
2020-05-09,prakashadvani,Protect devices with these cloud-based IoT security platforms #InternetOfThings #cybersecurity #security via http://twinybots.ch
2020-05-09,jamesvgingerich,"#IoT Manufacturers Missed More than 100 Vulnerabilities in Devices Evaluated, According to New Research from Independent Security Evaluators. (IoT For All) https://buff.ly/2ObSDq6"
2020-05-09,ALexMirza20,Optimizing IoT Security by Implementing Artificial Intelligence. Conform your presentation slot at #AIandBigData2020 #Conference #Webinar More Details PS: https://artificialintelligence-bigdata.enggconferences.com #WhatsApp: +44 282 108 0002 #E: AI@europemeet.com
2020-05-09,software4iot,JTAG SECURITY AND EXPLOITATION LEARNING KIT http://bit.ly/2RsNWde #IoTSecurity #IoT #TechNews 0
2020-05-09,smartbridgeiot,"At SmartBridge, We are always passionate to share knowledge because we believe that ""Knowledge is Power"" Kickstarted the webinar on #IoTSecurity with 375+ participants. @abhayjere @AICTE_INDIA @SrikanthNasscom @BVRMohanReddy @ramadevi_lanka @rama14iyer"
2020-05-09,ashishrbedekar,Protect devices with these cloud-based IoT security platforms #InternetOfThings #cybersecurity #security via http://twinybots.ch https://searchsecurity.techtarget.com/feature/Protect-devices-with-these-cloud-based-IoT-security-platforms
2020-05-09,InfoATSS,ATSS - Technology Solutions Provider Help business and professional residential customers by providing technology solutions using electronic security and automation products. #IoT 
2020-05-09,ruchina_aidan,Pet Monitoring / Home Security Bot Raspberry Pi Project https://youtu.be/vozeEhdP6gk via @YouTube #RaspberryPi #QUT #Project #PythonProgramming #bot #IoT #developer
2020-05-09,Yooscan_Support,Protect devices with these cloud-based IoT security platforms #InternetOfThings #cybersecurity #security via http://twinybots.ch https://searchsecurity.techtarget.com/feature/Protect-devices-with-these-cloud-based-IoT-security-platforms
2020-05-09,SayOGenie,"#Iot and #AI are working towards defining the processes of the future, changing the conventional ways of functionality. Although, this #DigitalTransformation comes with a great need for improving #Security solutions as well. #CyberSecurity #dataprotection #data #ML #DL #BigData"
2020-05-09,jamesvgingerich,Security by Obscurity: How to Ensure #IoT #Security in a World That Cannot Be Trusted. (IoT For All) https://buff.ly/30bwjUM
2020-05-09,yuta_security,なんで化学やってんだろうな IoTはほんと何にでも繋がるな…
2020-05-09,HEARTOFGOLD2,Protect devices with these cloud-based IoT security platforms http://dlvr.it/RWJ7BG
2020-05-09,Sensors_MDPI,"#IoT Elements, Layered Architectures and Security Issues: A Comprehensive Survey http://mdpi.com/1424-8220/18/9/2796 #IOT #layeredarchitectures #security #privacy #securityattacks #sensors"
2020-05-09,UnbornXHA,I blocked 11097 ads. That is 22.18% of my internet traffic. #PiHole #Security Status:(Offline) #IOT #SmartHome
2020-05-09,BearStoneHA,"Today was a good day! Why, you ask? Because I blocked 114021 ads via Pi-Hole! #PiHole #Security Status:(Offline) #IOT #SmartHome"
2020-05-09,software4iot,IoT Security: Practical guide book #Software #InternetOfThings #SmartTech #technology
2020-05-09,tadex01,#iotex #bitcoin #ownyourprivacy #data #Security #ethereum #Top25 #IoT #blockchain #privacy #Ucam #PebbleTracker #IoTSecurity #cryptocurrency
2020-05-09,tadex01,#iotex #bitcoin #ownyourprivacy #data #Security #ethereum #Top25 #IoT #blockchain #privacy #Ucam #PebbleTracker #IoTSecurity #cryptocurrency
2020-05-09,tadex01,#iotex #bitcoin #ownyourprivacy #data #Security #ethereum #Top25 #IoT #blockchain #privacy #Ucam #PebbleTracker #IoTSecurity #cryptocurrency
2020-05-09,Omkar_Raii,"With evolution of digital transformation solutions like #IoT enterprises can effectively measure performance metrics such as operational excellence, product or service quality, business effectiveness, and properties such as security, safety or reliability."
2020-05-09,Fabriziobustama,Optimizing IoT Security by Implementing Artificial Intelligence By @InfosecurityMag https://www.infosecurity-magazine.com/next-gen-infosec/optimizing-iot-ai/ #ArtificialIntelligence #IoT #infosec #Business #Tech #IoTSecurity Cc: @DrJDrooghaag @robvank @alvinfoo @jeffkagan @mvollmer1 @3BodyProblem @NevilleGaunt @diioannid
2020-05-09,TechUnityInc,Optimizing IoT Security by Implementing Artificial Intelligence https://bit.ly/2SJgcbd #IoT #ArtificialIntelligence #TechUnity
2020-05-09,prakashadvani,Podcast Episode 6: Taking Over IoT Devices with MQTT #InternetOfThings #cybersecurity #security via http://twinybots.ch
2020-05-09,stratorob,Does Your Security Awareness and Training Program Account for Changing Work Environments? https://securityintelligence.com/posts/does-your-security-awareness-and-training-program-account-for-changing-work-environments/ @IrenaTadic1 @chboursin @andi_staub @psb_dc @WSWMUC #CyberSecurity #BigData #Innovation #StaySafe #IoT 
2020-05-09,angelperezit,ThreatPost! Microsoft Shells Out $100K for IoT Security- 
2020-05-09,conwaymoto,Thanks for adding @ddamasius - I couldn't access her locked down IoT security appropriate air gapped Twitter account :-)
2020-05-09,madararampage,The expanding capabilities of #IoT devices and increased interest in #AI processing at the edge will make power a priority for the foreseeable future. #tech #innovation #security #power #BigData #IoT 
2020-05-09,elvisherlan,"The IoT software stack spans a wide range of technologies, including data gathering, edge management, connectivity, security, cloud services, and analytics. Each layer of the stack presents critical design choices that can determine the success of the overall system."
2020-05-09,flythekitedude,Optimizing IoT security by implementing Artificial Intelligence! #IoT #AI #MachineLearning #tech
2020-05-09,uriotnews,Managing edge computing security risks in a connected world – AsiaOne #iot #business #data #cloud #artificialintelligence
2020-05-09,longlog2020,IOT. Internet of things = vulnerable virus security to the human brain. 場所: 台北當代藝術館 MOCA Taipei https://www.instagram.com/p/B_8zIOSnH3L/?igshid=1blg6siyieoub
2020-05-09,digital_trans4m,Optimizing IoT Security by Implementing Artificial Intelligence - Infosecurity Magazine #DigitalTransformation #IoT CC:@sallyeaves https://www.infosecurity-magazine.com/next-gen-infosec/optimizing-iot-ai/
2020-05-09,InfoSecHotSpot,Protect devices with these cloud-based IoT security platforms http://twib.in/l/889Ez7aBax8q via @InfoSecHotSpot
2020-05-09,wiwer77,A Tour of Machine Learning and Deep Learning by Yang S#BigData #Robots #Python #Chatbot #CyberSecurity #DataViz #DeepLearning #DataScience #Drone #JavaScript #Security #Iot #MachineLearning #Algorithm
2020-05-09,wiwer77,@Twitter Sentiment Analysis Based on News Topics during #COVID19 by Nora Luo https://towardsdatascience.com/twitter-sentiment-analysis-based-on-news-topics-during-covid-19-c3d738005b55 #BigData #Robots #Python #Chatbot #CyberSecurity #DataViz #DeepLearning #DataScience #Drone #JavaScript #Security #Iot #MachineLearning #Algorithm
2020-05-09,wiwer77,How Far: First Emotional AI Conversation https://youtu.be/WzBimNSO-U8 #BigData #Robots #Python #Chatbot #CyberSecurity #DataViz #DeepLearning #DataScience #Drone #JavaScript #Security #Iot #MachineLearning #Algorithm
2020-05-09,TomFitz_IoT,#IoT Security Tip #7: Have an organization-wide root of trust. Hardware roots of trust can create a trusted execution environment for your network. They protect your code whether a device is on or off. Want to learn more? Send me a DM and let’s chat 
2020-05-09,RustySowers,"In case u missed it the 1st time, Tesla source code! awesome! @Teslarati @Tesla @thirdrowtesla @Veracode @Optiv @TeslaTested @TeslaRoadTrip @elonmusk #Tesla #cyber #Security #Cybersecurity #IoT #Linux #git #github #DevOps #DevSecOps #infosec #IoT #IIoT"
2020-05-09,corizance,Protect devices with these cloud-based IoT security platforms #InternetOfThings #cybersecurity #security via http://twinybots.ch
2020-05-09,StopMalvertisin,GovInfoSecurity | Live Webinar | Take Control: Complete Visibility and Unmatched Security for Unmanaged and IoT Devices https://bit.ly/2WeizoA
2020-05-09,IAM__Network,Timely reminder about who bears responsibility for cloud security READ MORE: https://blog.iammarketingmedia.com/timely-reminder-about-who-bears-responsibility-for-cloud-security/?utm_campaign=twitter&amp;utm_medium=twitter&amp;utm_source=twitter #AWS #Cloud #CloudComputing #Computers #Computing #DataScience #Future #Intranet #IoT #Microsoft*
2020-05-09,iotosphere,Globally Leading Manufacturers of IoT Security Solution for DSP product Scale up Production to … 
2020-05-09,digital_trans4m,4 ways to make sure your IoT sensors are secure - TechRepublic #IoT #Security CC:@Ronald_vanLoon
2020-05-09,NcsVentures,#cloudsecurity | #security | Protect devices with these cloud-based IoT security platforms 
2020-05-09,sigmaridge,Keeping applications safe and secure in a time of remote work https://oal.lu/AJEXU For more info: https://oal.lu/fBSJb #data #security #bigdata #Digitaltransformation #finance #cloud #cybersecurity #CEO #cmo #digital #marketing #microsoft #IOT #internetofthings #dell #cto
2020-05-09,IdrisOlasunka13,Protect devices with these cloud-based IoT security platforms #InternetOfThings #cybersecurity #security via http://twinybots.ch https://searchsecurity.techtarget.com/feature/Protect-devices-with-these-cloud-based-IoT-security-platforms
2020-05-09,PhimixC,Protect devices with these cloud-based IoT security platforms #InternetOfThings #cybersecurity #security via http://twinybots.ch https://searchsecurity.techtarget.com/feature/Protect-devices-with-these-cloud-based-IoT-security-platforms
2020-05-09,SalomonOli,Protect devices with these cloud-based IoT security platforms #InternetOfThings #cybersecurity #security via http://twinybots.ch https://searchsecurity.techtarget.com/feature/Protect-devices-with-these-cloud-based-IoT-security-platforms
2020-05-09,hashtagIoT,"Podcast: The Future of IoT Security, Quantum Tunneling and more #Technology"
2020-05-09,michael_gazzano,Find out why router #IoTSecurity is so critical &amp; who is responsible. 
2020-05-08,rubengarciaes,"The IoT threat landscape is expanding rapidly, yet few companies are addressing third party risk factors | The Cyber Security Place https://replug.link/00370700 #IOT"
2020-05-08,sajidmirza,Protect devices with these cloud-based IoT security platforms #InternetOfThings #cybersecurity #security via http://twinybots.ch https://searchsecurity.techtarget.com/feature/Protect-devices-with-these-cloud-based-IoT-security-platforms
2020-05-08,RobTiffany,"SDK Security and Identity An #IoT #software development kit should facilitate secure data transmission by passing along a unique identifier for the device, a secure access #token or #certificate and by creating an encrypted tunnel via #TLS."
2020-05-08,digital_trans4m,Insights into the Worldwide Network Security Firewall Industry - The Market is Projected to Reach US$8813.7 million by 2027 - http://ResearchAndMarkets.com - Odessa American #IoT #Security CC:@Ronald_vanLoon
2020-05-08,stephatkins,Protect devices with these cloud-based IoT security platforms #InternetOfThings #cybersecurity #security via http://twinybots.ch
2020-05-08,stratodesk,4 ways to make sure your #IoT #sensors are secure https://www.techrepublic.com/article/4-ways-to-make-sure-your-iot-sensors-are-secure/ via @TechRepublic #security
2020-05-08,rockergunner14,Protect devices with these cloud-based IoT security platforms #InternetOfThings #cybersecurity #security via http://twinybots.ch https://searchsecurity.techtarget.com/feature/Protect-devices-with-these-cloud-based-IoT-security-platforms
2020-05-08,RGhaznaviZadeh,"Microsoft to acquire CyberX, an Israel-based IoT security company - MSPoweruser "
2020-05-08,diao1225,Why are we moving forward with IoT when basic security problems have not been tackled?
2020-05-08,diao1225,This highlights the security issues posed by IoT.
2020-05-08,CompassIntel,Protect devices with these cloud-based IoT security platforms #InternetOfThings #cybersecurity #security via http://twinybots.ch https://searchsecurity.techtarget.com/feature/Protect-devices-with-these-cloud-based-IoT-security-platforms
2020-05-08,IAM__Network,Are we ready for Cloud Workspaces? – Security Boulevard READ MORE: https://blog.iammarketingmedia.com/are-we-ready-for-cloud-workspaces-security-boulevard/?utm_campaign=twitter&amp;utm_medium=twitter&amp;utm_source=twitter #AWS #Cloud #CloudComputing #Computers #Computing #DataScience #Future #Intranet #IoT #Microsoft
2020-05-08,AlisterBrenton,Protect devices with these cloud-based IoT #security platforms http://twib.in/l/nqMEokXjaxA8 via @AlisterBrenton #infosec #privacy
2020-05-08,software4iot,JTAG SECURITY AND EXPLOITATION LEARNING KIT http://bit.ly/2RsNWde #IoTSecurity #IoT #SmartTech 1
2020-05-08,TheIoT,LocationSmart GSID Prioritizing Package Security During COVID-19 https://alltheinternetofthings.com/entries/652391 #IoT
2020-05-08,BFCXguru,How #IoT is Transforming Business and the Best Ways of Keeping it Secure https://hubs.ly/H0qkDdQ0 #InternetofThings #Technology @finSMEs @iotforall @iotguide @IoTSecurity @davidgsIoT @IOThing @Semiotis @IoT_tt @IOTSWC @TheIoTCloud @IIConsortium @TheIoTCloud @iot_edge
2020-05-08,gzunigah,Protect devices with these cloud-based IoT security platforms https://bit.ly/2Lcj3VN
2020-05-08,BuildIoT,Microsoft #Azure Sphere’s $100K IoT Hacker #Bounty Challenge #AzureSphere #BugBounty #security 
2020-05-08,techdesigntrend,Protect devices with these cloud-based #IoT security platforms https://bit.ly/3bbAv7n
2020-05-08,IAM__Network,RT Via: https://twitter.com/DigitalNStream ht: fisher85m copy MikeQuindazzi antgrasso The #Bitcoin Landscape Infographic #Cryptocurrency #Blockchain #Fintech #IoT #Startup #Innovation #Security #Bigdata #Digital #DLT #ETH #BTC #
